annotation_example,case,author,doc_id,snippet
5,snippet_diff_author_same_corpus_dev_in,Hindawi_56,39714175,"وفي إبَّان الساعة العاشرة، رأى روجر أنه مضطر لرؤية زوجته، فعاد إلى بيته محتجًّا بأنه قد نسي شيئًا، فدخل توًّا إلى حجرته وأخذ بيده رِزمة صغيرة مارًّا أمام غرفة زوجته التي لم يرَ فيها أحدًا سوى الخادمة، فسألها عن مرغريت
"
32,main,Gumar_169,00209,"ناصر/ياربي يساعدني عليك شكلي صدق بروح فيها منك...احاف بكرة ارجع البيت وتحطين لي رز بدون ماتسوينه ولا لحم بدون ماتطبخينه؟
هنوف/تصدق عجبتني الفكرة وشكلي بطبقها بالمستقبل..
ناصر/هنوف شدي حيلك خلصي بسرعة ورانا عرس..ولاناوية تتعمقين بثانوي لين اشيب..
هنوف/والله الصدق الصدق
"
32,snippet_diff_author_same_corpus_dev_out,Gumar_796,01047,"عبدالله:إيش رأيك نروح المستشفى إنتي من أيام ما على بعضك..
هزت رأسها بـ زين :بس ما اليوم..
إبتسم:براحتك..
ناظرته:عصر بروح المستشفى بنت عمي مربيه..
هز رأسه بـ زين وهو يشير لعينيه:من عيوني كم رنوم عندي..
رنيم بخجل:وحده..
غمز لها:وفديتها..
***
"
32,snippet_diff_author_same_corpus_dev_in,Gumar_12,00242,": طيب انتوا متعودين يجي احد ياخذكم غير السواق..
مدى اللي تعبت من اسألته: سلطان فيك شي ؟؟
سلطان: جاوبي اول..
مدى: لا..السواق او ضاري ..ما نروح مع غيرهم..
سلطان سكت وراح تفكيره بعيد..
مدى مستغربه اسألته: طيب وليه كل
"
32,snippet_same_author_same_doc,Gumar_169,00209,"سارة/نجود شوفيهم انا الكبيرة ماخلوني امسكه كثير,,,
فهد/والله حرام عليكم خلوه يرتاح شوي من جيتوا وانتوا قالبين عيشته؟
ام ناصر/خليهم يابو فيصل خليهم يتعودون عليه ويتعود عليهم من اللحين لاتحاول تحط بينهم حواجز,,
فهد باعتراض/أي بس مو كذا ياخالتي بيذبحونه..
"
32,snippet_diff_author_diff_corpus_dev_out,Hindawi_74,40915851,"وكانت الخالة العجوز واقفة، فلما قيل لها إنهم وجدوا طوماس ودلوها عليه، ضمته إلى صدرها وقبلته وتنشقت رائحته حتى تضايق هو، وسلمت على يوليان وألفونس، ثم تناولت يد أوباس فقبلتها وقالت له: «بقي علينا أمر لا يتم سرورنا إلا به.
"
32,snippet_diff_author_diff_corpus_dev_in,Hindawi_10,82857304,"أرى ماء وبي عطش شديد
ولكن لا سبيل إلى الورود
الحبل والدلو موجودان، ولكن الشمم العربي وإباء الإمارة يصيحان به: لا.
ولهذا لا نسمع إلا ترانيم عذبة هي صدى طبيعي لأغوار نفس يسدها حب الجمال، أو تنهدة نفس متألمة لا
"
32,snippet_same_author_diff_doc_dev_out,Gumar_169,00492,"تنهدت ودق جوالها...
وضحى/هذا بيت اهلك يمكن انها ام مشعل لانها تكلمني كل يوم,,,خل ارد عليها....
ردت وحطته سبيكر وهي مو قاصدة وسكت خالد..
ام مشعل/هلا وغلا بالغاية وزوجة الغالي وام الغالي..
وضحى مسوية مبتسمة وهي تناظر بخالد اللي يناظر
"
32,snippet_same_author_diff_doc_dev_in,Gumar_169,00207,"/////////////////////////////////////////////////////////////
فهد/كلمتني اليوم ..
سالم على التلفون/صدق!!وش قالت لك؟
فهد/هو انا بالاول دقيت لها مسج وبعدين كلمتني..
سالم/طيب وش صار؟
فهد/ماجبنا سيرة الموضوع...بس لهجتها كانت مطمنتيني..حسيت انها متلهفة لي مثل ماانا متلهف لها...
سالم/حلو..بس ياويلك ياسواد ليلك يافهد اذا خربتها
"
40,main,Gumar_796,00965,"رفع رأسه وناظر عمته ببتسامه:مشكوره عمتي..
مسحت على شعره:العفو,,يله سمي بالله وكـل..
هز عيسى رأسه وسمى بالله وأكــل
هزته من ثيابه ولف لها وهو مبتسم:ويش فيه..
برطمت:أنته قوول اليوم تستري(تشتري) لي حلاوه..
إبتسم:من عيوني بس تريدي حلاوه..
الفـي وهي تفكـر:أممممممم
"
40,snippet_same_author_same_doc,Gumar_796,00965,"تنهد وهو يناظره هالولد كل ماله ويذبل قدام عيونهم وهم ما قادرين يسووا له شئ
أما هو أشار لأخوه إلي لف له وهو يناظره بإستغراب
قال لأبو يوسف بهمس:بجيك بعد صلاه العشا أريد أكلمك فشئ..
هز رأسه بـ زين
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
40,snippet_same_author_diff_doc_dev_in,Gumar_796,00967,"وأكمل بضيق:إنتي الله يهديك عصبتيبي هذي سواه تسويها وحده عاقله زين خبريني ما تسوي الشئ من رأسه,,
وأكمل بألم:لذي الدرجه ما تطيقيني تأكلي حبوب علشان ما تحملي مني هذا فعل وحده عاقله ودكتوره تريديني أفرح بهالشئ وأنتي ما فسرتي ليش
"
40,snippet_diff_author_diff_corpus_dev_out,Hindawi_99,96404636,"وأنا زعيم لك أننا نحمل في صدورنا أنفُس العبيد، لأن فلسفتنا الأخلاقية كلها قائمة على تنفيذ ما نُؤمَر به.
ونحن كذلك عبيد في فلسفتنا الاجتماعية، سواء في ذلك الأسرة بصفة خاصة والمجتمع كله بصفة عامة؛ فالأسرة عندنا قائمة — من
"
40,snippet_same_author_diff_doc_dev_out,Gumar_796,01047,"توجه الهجرس للخارج والإبتسامه على شفتيه أخيرا ستعود عشقي إلى أحضاني جوارس أنتظريني
يالله عفوك يوم تصفية الحساب ..
.. يوم حصاد لما زرعنا في السنين
يوم الحشر قرب ولا معنا زهاب ..
.. اليوم في الدنيا وبكرة راحلين
نجني
"
40,snippet_diff_author_diff_corpus_dev_in,Hindawi_37,86496931,"ولكن من محاسن فهمها أنها عَرفت أنني سوف أقوم بزيارة مُختار علي فحسب، ولا أرغب في رؤية أحدٍ غيره في فريق قرش.
– ولا صديقك؟
– نعم، ولا صديقي.
كانت الصافية تتكلم بصورة مستمرة، هي ليست عادتها، ولكن يبدو أنها
"
40,snippet_diff_author_same_corpus_dev_in,Gumar_214,01185,"أبو سعود: الله يرضى عليك .. ويسعدكم ويهنيكم .. يلاا روحوا لاا تتأخرون على الطيارة
باست دلال أبوها على راسه وحضنته .. وأحمد بـ المثل .. وبعدها طلعوا وتوجهوا للمطار ..
أما أم سعود .. فكانت مترددة .. تدخل أو
"
40,snippet_diff_author_same_corpus_dev_out,Gumar_425,00509,"فكرت بروآن صديقتهآاللي أستحوذت على كل حياتها بغمضة عين
(معقوله يبعدني عنهآ بعد اللي صار ؟!مستحل اسمح له بهذا الشي هو فرض وجوده بحياتي غصب عني وبدون رآضي وأنآ راح أفرض عليه علاقتي مع روان سوآ رضآ أو مآرضى ماعلي
"
34,main,Gumar_230,00336,"أبتسم جرااح على كلاام رايـــد..
ــــــــــــــــــ
فــي غـرفــه العملياات
دكتور جااك بتوتر: قيف مي <<عطيني ... المشررط..
............المقص..
دااامت العمليه 4 سااااااااعاااااااات وأنـــــــــتـــهت بـــــــــنجــــــااااح
دكتور جااك: مبروووك دكتور أنسس""وتصافحوا""
وبشروا أهله بنجاااااااح العمليه والــــــكــل انبسسسسسسط ويبوسوون بعض والبسسمه رررجعت لهم
"
34,snippet_diff_author_diff_corpus_dev_in,Hindawi_160,20916382,"تابعت ذات البث بذهن مشتَّت، استعاد قوة تركيزه عندما روت منال نبأ الحذاء الذي اشتراه لها الدكتور فريش في علبة أنيقة من الشامواه بأربعمائة جنيه. لم تكن هذه سوى بداية، تلتها الست عايدة بولاعة من الذهب الخالص (ماركة ديبون ومزوَّدة
"
34,snippet_same_author_diff_doc_dev_in,Gumar_230,00497,"دخلت منال ..
اسراء وشهد مع بعض :. هلا والله هههههههههههههه
اسراء:.مرت اخويا
شهد :. طيب احلفي
اسراء:. والله
دخلت ام حازم وبناتها ..
اسراء اول ماشافتهم :. هلا والله بمرت عمي
شهد :. وبنات عمي
اسراء:. ومرت ولد عمي
"
34,snippet_same_author_diff_doc_dev_out,Gumar_230,00292,"غدير بتردد واضح: ملاااك..
ملاك: عيونه امريني.؟
غدير: تسلم العيون وراعيتها..
ملاك: ههههههههههه
عدير: ابيك تجين عندنا الحين فيه شي لازم تعرفينه..
فيصل الي كان متابع المكالمه بصمت..
ملاك: الحيين.!!!!!!
غدير: ايييه الحين اذا ماعندك مانع ترا الشي حييييل مهم..
"
34,snippet_diff_author_diff_corpus_dev_out,Hindawi_72,80940683,"وكان قسط الفنون من هذه الحرية على حسب حاجتها إلى الصراحة من جهة، وعلى حسب الخطر منها على ذوي السلطة من جهة أخرى.
فكان الجهاد في سبيل حرية القلم أظهر من الجهاد في سبيل حرية الريشة والإزميل، وكان سبقها إلى
"
34,snippet_diff_author_same_corpus_dev_out,Gumar_169,00492,"ياسمين/منهي!!!!
نواف/امه؟
ياسمين/لا
نواف/هي التقت بولدها وانتوا ماقلتوا لي ولاكلمته بالتلفون؟
ياسمين/لا....احنا لاشفناها ولاعمرنا سمعنا صوتها حتى....
نواف/ولا اذا طلع مع مشعل تكون التقت فيه..
ياسمين/مستحيل كان مشعل قال لنا....
تنهد نواف وسكت...
ياسمين بتردد/انت ماتبيه يشوف امه يانواف؟
نواف
"
34,snippet_same_author_same_doc,Gumar_230,00336,"كششف حااله لوورنس وأخذ الورقه الي على مؤخرره السرير يقيم حاالته وأبـــــد ماعجبته واضح ذلك من علامات وجهه
جااك: بسرررعه دكتور أنس جهزز غررفه العملياات قبل فواات الاواان..
دكتور انس:حاااضر دكتور جااك....ورااح للنيررس جهزوا غرفه العملياات ودخل لوورنــس فيهاا.
ـــــــــ
"
